Date	Apple Price	Stock Return	Market Return
20040310	27.68	0.021402	-0.015174
20040311	27.15	-0.019147	-0.013986
20040312	27.56	0.015101	0.012785
20040315	26.45	-0.040276	-0.015542
20040316	25.82	-0.023819	0.004597
20040317	26.19	0.01433	0.012464
20040318	25.67	-0.019855	-0.0015
20040319	25.86	0.007402	-0.009451
20040322	25.86	0	-0.014016
20040323	25.29	-0.022042	-0.000694
20040324	25.5	0.008304	-0.003346
20040325	26.87	0.053726	0.016656
20040326	27.04	0.006327	0.000327
20040329	27.91	0.032175	0.013132
20040330	27.92	0.000358	0.005166
20040331	27.04	-0.031519	0.000196
20040401	27.11	0.002589	0.006666
20040402	27.5	0.014386	0.008592
20040405	28.32	0.029818	0.006556
20040406	27.83	-0.017302	-0.00345
20040407	27.31	-0.018685	-0.004299
20040408	27.53	0.008056	-0.001938
20040412	28.04	0.018525	0.003962
20040413	26.93	-0.039586	-0.014924
20040414	26.64	-0.010769	-0.003324
20040415	29.3	0.09985	-0.000082
20040416	29.18	-0.004096	0.004869
20040419	28.35	-0.028444	0.002223
20040420	27.73	-0.02187	-0.015426
20040421	27.73	0	0.005474
20040422	27.78	0.001803	0.014496
20040423	27.7	-0.00288	-0.000306
20040426	27.13	-0.020578	-0.003132
20040427	26.94	-0.007003	0.001196
20040428	26.45	-0.018189	-0.015813
20040429	26.77	0.012098	-0.008793
20040430	25.78	-0.036982	-0.006457
20040503	26.07	0.011249	0.008485
20040504	26.14	0.002685	0.003537
20040505	26.65	0.01951	0.002455
20040506	26.58	-0.002627	-0.008366
20040507	26.67	0.003386	-0.015959
20040510	26.28	-0.014623	-0.013775
20040511	27.14	0.032724	0.00989
20040512	27.3	0.005895	0.00116
20040513	27.19	-0.004029	-0.000876
20040514	27.06	-0.004781	-0.001335
20040517	26.64	-0.015521	-0.010752
20040518	27.06	0.015766	0.007791
20040519	26.47	-0.021803	-0.001133
20040520	26.71	0.009067	0.000392
20040521	27.11	0.014976	0.004468
20040524	27.34	0.008484	0.003709
20040525	28.41	0.039137	0.016326
20040526	28.51	0.00352	0.002683
20040527	28.17	-0.011926	0.005661
20040528	28.06	-0.003905	0.000315
20040601	28.06	0	0.001376
20040602	28.92	0.030649	0.002946
20040603	28.4	-0.017981	-0.008543
20040604	28.78	0.01338	0.006059
20040607	29.81	0.035789	0.015579
20040608	30.35	0.018115	0.000591
20040609	30.2	-0.004942	-0.010734
20040610	30.74	0.017881	0.003555
20040614	30.12	-0.020169	-0.011038
20040615	30.69	0.018924	0.007984
20040616	32.74	0.066797	0.001385
20040617	32.81	0.002138	-0.000465
20040618	32.91	0.003048	0.00218
20040621	32.33	-0.017624	-0.003701
20040622	33	0.020724	0.003833
20040623	33.7	0.021212	0.008847
20040624	33.18	-0.01543	-0.001963
20040625	33.7	0.015672	-0.001975
20040628	32.49	-0.035905	-0.002295
20040629	32.5	0.000308	0.002705
20040630	32.54	0.001231	0.005476
20040701	32.3	-0.007376	-0.009919
20040702	31.08	-0.037771	-0.001822
20040706	30.95	-0.004183	-0.008961
20040707	30.39	-0.018094	0.001941
20040708	30.14	-0.008226	-0.009204
20040709	30.03	-0.00365	0.003278
20040712	29.14	-0.029637	0.000056
20040713	29.22	0.002745	0.000521
20040714	29.58	0.01232	-0.002641
20040715	32.93	0.113252	-0.003301
20040716	32.2	-0.022168	-0.004657
20040719	31.97	-0.007143	-0.000598
20040720	32.2	0.007194	0.007468
20040721	31.62	-0.018012	-0.014464
20040722	31.68	0.001898	0.000818
20040723	30.7	-0.030934	-0.010186
20040726	31.26	0.018241	-0.004682
20040727	32.43	0.037428	0.010385
20040728	32.27	-0.004934	-0.000162
20040729	32.64	0.011466	0.00665
20040730	32.34	-0.009191	0.001471
20040802	31.58	-0.0235	0.003532
20040803	31.29	-0.009183	-0.006662
20040804	31.79	0.01598	-0.002272
20040805	31.39	-0.012583	-0.015919
20040806	29.78	-0.05129	-0.014944
20040809	30.3	0.017461	0.000131
20040810	31.52	0.040264	0.013192
20040811	31.01	-0.01618	-0.003383
20040812	30.37	-0.020638	-0.01163
20040813	30.84	0.015476	0.001961
20040816	30.78	-0.001946	0.013976
20040817	30.87	0.002924	0.002927
20040818	31.74	0.028183	0.012865
20040819	30.71	-0.032451	-0.003137
20040820	30.8	0.002931	0.00817
20040823	31.08	0.009091	-0.003438
20040824	31.95	0.027992	0.000578
20040825	33.05	0.034429	0.007997
20040826	34.66	0.048714	-0.000349
20040827	34.35	-0.008944	0.002979
20040830	34.12	-0.006696	-0.008134
20040831	34.49	0.010844	0.00509
20040901	35.86	0.039722	0.003412
20040902	35.66	-0.005577	0.010564
20040903	35.23	-0.012058	-0.004239
20040907	35.76	0.015044	0.007453
20040908	36.35	0.016499	-0.004531
20040909	35.7	-0.017882	0.003147
20040910	35.87	0.004762	0.004988
20040913	35.59	-0.007806	0.003105
20040914	35.49	-0.00281	0.001934
20040915	35.2	-0.008171	-0.006371
20040916	36.35	0.03267	0.004133
20040917	37.14	0.021733	0.00335
20040920	37.71	0.015347	-0.004635
20040921	38.01	0.007955	0.007496
20040922	36.92	-0.028677	-0.012931
20040923	37.27	0.00948	-0.00345
20040924	37.29	0.000537	0.001519
20040927	37.53	0.006436	-0.006774
20040928	38.04	0.013589	0.00659
20040929	38.68	0.016824	0.004723
20040930	38.75	0.00181	0.001208
20041001	38.67	-0.002065	0.014764
20041004	38.79	0.003103	0.00369
20041005	39.37	0.014952	-0.000531
20041006	40.64	0.032258	0.006931
20041007	39.62	-0.025098	-0.01023
20041008	39.06	-0.014134	-0.006685
20041011	38.59	-0.012033	0.001708
20041012	38.29	-0.007774	-0.00238
20041013	39.75	0.03813	-0.007343
20041014	44.98	0.131572	-0.008121
20041015	45.5	0.011561	0.004777
20041018	47.75	0.049451	0.004416
20041019	47.42	-0.006911	-0.00866
20041020	47.47	0.001054	0.001842
20041021	47.94	0.009901	0.004423
20041022	47.41	-0.011055	-0.009262
20041025	47.55	0.002953	-0.00011
20041026	47.97	0.008833	0.013015
20041027	50.3	0.048572	0.012514
20041028	52.19	0.037575	0.001122
20041029	52.4	0.004024	0.002336
20041101	52.45	0.000954	0.000813
20041102	53.5	0.020019	0.000018
20041103	55.31	0.033832	0.011648
20041104	54.45	-0.015549	0.014317
20041105	54.72	0.004959	0.003823
20041108	54.38	-0.006213	-0.00126
20041109	54.05	-0.006068	0.000579
20041110	54.75	0.012951	0.000523
20041111	55.3	0.010046	0.008922
20041112	55.5	0.003617	0.008834
20041115	55.24	-0.004685	0.000479
20041116	54.935	-0.005521	-0.005983
20041117	54.9	-0.000637	0.006101
20041118	55.39	0.008925	0.000177
20041119	55.17	-0.003972	-0.009894
20041122	61.35	0.112017	0.006183
20041123	61.27	-0.001304	0.000873
20041124	64.05	0.045373	0.005135
20041126	64.55	0.007806	0.001803
20041129	68.44	0.060263	-0.002263
20041130	67.05	-0.02031	-0.00329
20041201	67.79	0.011037	0.014071
20041202	65.21	-0.038059	-0.001615
20041203	62.68	-0.038798	0.001252
20041206	65.78	0.049458	-0.001272
20041207	62.89	-0.043934	-0.011595
20041208	63.28	0.006201	0.004089
20041209	63.99	0.01122	0.004163
20041210	65.15	0.018128	-0.000321
20041213	64.91	-0.003684	0.008512
20041214	65.29	0.005854	0.0043
20041215	65.26	-0.000459	0.003769
20041216	66.596	0.020472	-0.003263
20041217	64.99	-0.024116	-0.004301
20041220	62.72	-0.034928	-0.000796
20041221	63.69	0.015466	0.008996
20041222	63.75	0.000942	0.003477
20041223	64.01	0.004078	0.001099
20041227	63.16	-0.013279	-0.003971
20041228	64.18	0.016149	0.008061
20041229	64.44	0.004051	0.000634
20041230	64.8	0.005587	0.000697
20041231	64.4	-0.006173	-0.001005
20050103	63.29	-0.017236	-0.010031
20050104	63.94	0.01027	-0.012804
20050105	64.5	0.008758	-0.006122
20050106	64.55	0.000775	0.003482
20050107	69.25	0.072812	-0.00222
20050110	68.96	-0.004188	0.004219
20050111	64.56	-0.063805	-0.006278
20050112	65.46	0.013941	0.004211
20050113	69.8	0.0663	-0.006863
20050114	70.2	0.005731	0.006237
20050118	70.65	0.00641	0.009228
20050119	69.88	-0.010899	-0.008922
20050120	70.46	0.0083	-0.007465
20050121	70.49	0.000426	-0.004616
20050124	70.76	0.00383	-0.004885
20050125	72.05	0.018231	0.002687
20050126	72.25	0.002776	0.0064
20050127	72.64	0.005398	0.000683
20050128	73.98	0.018447	-0.00283
20050131	76.9	0.03947	0.009456
20050201	77.53	0.008192	0.006866
20050202	79.63	0.027086	0.003879
20050203	77.81	-0.022856	-0.002609
20050204	78.84	0.013237	0.010818
20050207	78.94	0.001268	-0.001331
20050208	80.9	0.024829	0.001189
20050209	78.74	-0.0267	-0.008987
20050210	78.36	-0.004826	0.004488
20050211	81.21	0.036371	0.007829
20050214	84.63	0.042113	0.001129
20050215	88.41	0.044665	0.002766
20050216	90.13	0.019455	0.001002
20050217	87.81	-0.025741	-0.007121
20050218	86.81	-0.011388	0.000172
20050222	85.29	-0.017509	-0.013723
20050223	88.23	0.034471	0.004849
20050224	88.93	0.007934	0.007578
20050225	88.99	0.000675	0.009857
20050228	44.86	0.008203	-0.005805
20050301	44.5	-0.008025	0.005388
20050302	44.121	-0.008517	0.000324
20050303	41.79	-0.052832	0.000448
20050304	42.81	0.024408	0.009634
20050307	42.75	-0.001402	0.002396
20050308	40.53	-0.05193	-0.004367
20050309	39.35	-0.029114	-0.00949
20050310	39.83	0.012198	-0.000288
20050311	40.27	0.011047	-0.005028
20050314	40.32	0.001242	0.0057
20050315	40.96	0.015873	-0.006292
20050316	41.18	0.005371	-0.007738
20050317	42.25	0.025983	0.002439
20050318	42.96	0.016805	-0.001551
20050321	43.7	0.017225	-0.00438
20050322	42.83	-0.019908	-0.008718
20050323	42.55	-0.006538	-0.002602
20050324	42.5	-0.001175	0.00035
20050328	42.53	0.000706	0.000875
20050329	41.75	-0.01834	-0.008083
20050330	42.8	0.02515	0.013139
20050331	41.67	-0.026402	0.001235
20050401	40.89	-0.018718	-0.005484
20050404	41.09	0.004891	0.002123
20050405	41.89	0.019469	0.003686
20050406	42.33	0.010504	0.002552
20050407	43.56	0.029057	0.005286
20050408	43.74	0.004132	-0.008446
20050411	41.92	-0.04161	-0.00077
20050412	42.66	0.017653	0.005014
20050413	41.04	-0.037975	-0.01183
20050414	37.26	-0.092105	-0.011058
20050415	35.35	-0.051261	-0.015776
20050418	35.62	0.007638	0.003009
20050419	37.09	0.041269	0.008083
20050420	35.51	-0.042599	-0.012649
20050421	37.18	0.047029	0.017863
20050422	35.5	-0.045186	-0.007112
20050425	36.98	0.04169	0.00894
20050426	36.19	-0.021363	-0.008555
20050427	35.95	-0.006632	0.001882
20050428	35.54	-0.011405	-0.011558
20050429	36.06	0.014631	0.0101
20050502	36.43	0.010261	0.005297
20050503	36.21	-0.006039	-0.000977
20050504	37.15	0.02596	0.013062
20050505	36.68	-0.012651	-0.001304
20050506	37.24	0.015267	-0.00008
20050509	36.97	-0.00725	0.006437
20050510	36.42	-0.014877	-0.009782
20050511	35.61	-0.02224	0.00326
20050512	34.13	-0.041561	-0.010557
20050513	34.77	0.018752	-0.005125
20050516	35.55	0.022433	0.00972
20050517	35.36	-0.005345	0.006681
20050518	35.84	0.013575	0.011391
20050519	37.55	0.047712	0.004915
20050520	37.55	0	-0.001387
20050523	39.76	0.058855	0.004608
20050524	39.7	-0.001509	0.000439
20050525	39.78	0.002015	-0.004286
20050526	40.74	0.024133	0.006905
20050527	40.56	-0.004418	0.002757
20050531	39.7593	-0.019741	-0.004244
20050601	40.3	0.013599	0.008962
20050602	40.04	-0.006452	0.00223
20050603	38.24	-0.044955	-0.005831
20050606	37.92	-0.008368	0.001709
20050607	36.54	-0.036392	0.000036
20050608	36.92	0.010399	-0.0023
20050609	37.65	0.019773	0.005716
20050610	35.81	-0.048871	-0.001462
20050613	35.9	0.002513	0.002672
20050614	36	0.002785	0.003114
20050615	37.13	0.031389	0.002894
20050616	37.98	0.022892	0.00513
20050617	38.31	0.008689	0.003988
20050620	37.61	-0.018272	-0.00082
20050621	37.86	0.006647	-0.001899
20050622	38.55	0.018225	0.001043
20050623	38.89	0.00882	-0.009886
20050624	37.76	-0.029056	-0.006617
20050627	37.1	-0.017479	-0.000428
20050628	37.31	0.00566	0.009697
20050629	36.37	-0.025194	-0.000377
20050630	36.81	0.012098	-0.005905
20050701	36.5	-0.008422	0.003714
20050705	37.98	0.040548	0.008493
20050706	37.39	-0.015534	-0.006069
20050707	37.63	0.006419	0.002716
20050708	38.25	0.016476	0.011955
20050711	38.1	-0.003922	0.007194
20050712	38.24	0.003675	0.002647
20050713	38.35	0.002876	-0.000213
20050714	40.75	0.062582	0.00045
20050715	41.55	0.019632	0.000999
20050718	41.49	-0.001444	-0.004747
20050719	43.19	0.040974	0.007998
20050720	43.63	0.010188	0.00559
20050721	43.29	-0.007793	-0.006793
20050722	44	0.016401	0.005729
20050725	43.81	-0.004318	-0.004218
20050726	43.63	-0.004109	0.001943
20050727	43.99	0.008251	0.004462
20050728	43.8	-0.004319	0.007123
20050729	42.65	-0.026256	-0.006243
20050801	42.75	0.002345	0.002079
20050802	43.19	0.010292	0.007239
20050803	43.22	0.000695	-0.00018
20050804	42.71	-0.0118	-0.007439
20050805	42.99	0.006556	-0.008493
20050808	42.65	-0.007909	-0.003114
20050809	43.82	0.027433	0.005463
20050810	43.38	-0.010041	-0.000376
20050811	44	0.014292	0.007424
20050812	46.1	0.047727	-0.005024
20050815	47.68	0.034273	0.002584
20050816	46.25	-0.029992	-0.011447
20050817	47.15	0.019459	-0.000617
20050818	46.3	-0.018028	-0.002087
20050819	45.83	-0.010151	0.001963
20050822	45.87	0.000873	0.002569
20050823	45.74	-0.002834	-0.002845
20050824	45.77	0.000656	-0.004396
20050825	46.06	0.006336	0.002226
20050826	45.74	-0.006947	-0.006719
20050829	45.84	0.002186	0.00615
20050830	46.57	0.015925	-0.002337
20050831	46.89	0.006871	0.011697
20050901	46.26	-0.013436	0.002375
20050902	46.22	-0.000865	-0.0036
20050906	48.8	0.05582	0.011811
20050907	48.68	-0.002459	0.002847
20050908	49.78	0.022597	-0.00335
20050909	51.31	0.030735	0.007793
20050912	51.4	0.001754	-0.000631
20050913	50.82	-0.011284	-0.007071
20050914	49.61	-0.02381	-0.003392
20050915	49.87	0.005241	-0.000035
20050916	51.21	0.02687	0.007277
20050919	52.64	0.027924	-0.004324
20050920	53.19	0.010448	-0.007402
20050921	52.11	-0.020305	-0.009381
20050922	51.9	-0.00403	0.002149
20050923	53.2	0.025048	0.001575
20050926	53.84	0.01203	0.002407
20050927	53.44	-0.007429	-0.000293
20050928	51.08	-0.044162	0.00099
20050929	52.34	0.024667	0.008599
20050930	53.61	0.024264	0.002456
20051003	54.44	0.015482	0.000353
20051004	53.75	-0.012674	-0.009607
20051005	52.7801	-0.018045	-0.016789
20051006	51.7	-0.020464	-0.006226
20051007	51.3	-0.007737	0.004771
20051010	50.37	-0.018129	-0.007361
20051011	51.59	0.024221	-0.002702
20051012	49.25	-0.045358	-0.008163
20051013	53.74	0.091168	-0.002067
20051014	54	0.004838	0.009521
20051017	53.44	-0.01037	0.003407
20051018	52.21	-0.023016	-0.010894
20051019	54.94	0.052289	0.014089
20051020	56.14	0.021842	-0.014741
20051021	55.66	-0.00855	0.003569
20051024	56.79	0.020302	0.017021
20051025	56.1	-0.01215	-0.002122
20051026	57.03	0.016578	-0.004535
20051027	55.41	-0.028406	-0.01214
20051028	54.47	-0.016964	0.015052
20051031	57.59	0.057279	0.009518
20051101	57.5	-0.001563	-0.002218
20051102	59.95	0.042609	0.012028
20051103	61.8499	0.031691	0.004203
20051104	61.15	-0.011316	-0.000344
20051107	60.23	-0.015045	0.002361
20051108	59.9	-0.005479	-0.003371
20051109	60.11	0.003506	0.001984
20051110	61.18	0.017801	0.006998
20051111	61.54	0.005884	0.003477
20051114	61.45	-0.001462	-0.000816
20051115	62.28	0.013507	-0.00467
20051116	64.95	0.042871	0.001538
20051117	64.52	-0.00662	0.010693
20051118	64.56	0.00062	0.004055
20051121	64.96	0.006196	0.006441
20051122	66.52	0.024015	0.00548
20051123	67.11	0.00887	0.003338
20051125	69.34	0.033229	0.002474
20051128	69.66	0.004615	-0.009931
20051129	68.1	-0.022395	0.00031
20051130	67.82	-0.004112	-0.004127
20051201	71.6001	0.055737	0.013263
20051202	72.63	0.014384	0.00104
20051205	71.82	-0.011152	-0.002593
20051206	74.05	0.03105	0.001562
20051207	73.95	-0.001351	-0.004394
20051208	74.08	0.001758	0.000352
20051209	74.3305	0.003381	0.002605
20051212	74.91	0.007796	0.001396
20051213	74.98	0.000934	0.004147
20051214	72.01	-0.039611	0.003033
20051215	72.18	0.002361	-0.002832
20051216	71.11	-0.014824	-0.002414
20051219	71.38	0.003797	-0.007147
20051220	72.11	0.010227	0.000025
20051221	73.5	0.019276	0.003787
20051222	74.02	0.007075	0.004625
20051223	73.35	-0.009052	0.000983
20051227	74.23	0.011997	-0.00981
20051228	73.57	-0.008891	0.002854
20051229	71.45	-0.028816	-0.002346
20051230	71.89	0.006158	-0.004413
20060103	74.75	0.039783	0.016412
20060104	74.97	0.002943	0.00552
20060105	74.38	-0.00787	-0.000335
20060106	76.3	0.025813	0.009804
20060109	76.05	-0.003277	0.004309
20060110	80.86	0.063248	0.000984
20060111	83.9	0.037596	0.003199
20060112	84.291	0.00466	-0.00628
20060113	85.5899	0.01541	0.001439
20060117	84.7101	-0.010279	-0.00342
20060118	82.4901	-0.026207	-0.004251
20060119	79.035	-0.041885	0.007661
20060120	76.089	-0.037275	-0.015945
20060123	77.67	0.020778	0.003153
20060124	76.04	-0.020986	0.004172
20060125	74.2	-0.024198	-0.002229
20060126	72.33	-0.025202	0.008207
20060127	72.03	-0.004148	0.007043
20060130	75	0.041233	0.001837
20060131	75.51	0.0068	-0.001532
20060201	75.42	-0.001192	0.001464
20060202	72.1	-0.04402	-0.008453
20060203	71.847	-0.003509	-0.004865
20060206	67.3	-0.063287	0.002141
20060207	67.6	0.004458	-0.010211
20060208	68.81	0.017899	0.006766
20060209	64.95	-0.056097	-0.00172
20060210	67.31	0.036336	0.000948
20060213	64.71	-0.038627	-0.004784
20060214	67.645	0.045356	0.009489
20060215	69.22	0.023283	0.003465
20060216	70.57	0.019503	0.007796
20060217	70.29	-0.003968	-0.000569
20060221	69.08	-0.017214	-0.002572
20060222	71.32	0.032426	0.006633
20060223	71.75	0.006029	-0.002802
20060224	71.46	-0.004042	0.00234
20060227	70.99	-0.006577	0.003458
20060228	68.49	-0.035216	-0.009847
20060301	69.1	0.008906	0.009407
20060302	69.61	0.007381	-0.000444
20060303	67.72	-0.027151	-0.001261
20060306	65.48	-0.033077	-0.007396
20060307	66.31	0.012676	-0.005323
20060308	65.66	-0.009802	0.000701
20060309	63.93	-0.026348	-0.004217
20060310	63.19	-0.011575	0.007388
20060313	65.68	0.039405	0.002776
20060314	67.32	0.02497	0.010221
20060315	66.23	-0.016191	0.005301
20060316	64.31	-0.02899	0.001689
20060317	64.66	0.005442	0.001368
20060320	63.99	-0.010362	-0.001417
20060321	61.81	-0.034068	-0.006704
20060322	61.67	-0.002265	0.005976
20060323	60.16	-0.024485	-0.001277
20060324	59.96	-0.003324	0.002592
20060327	59.51	-0.007505	-0.000992
20060328	58.71	-0.013443	-0.005285
20060329	62.33	0.061659	0.009248
20060330	62.75	0.006738	-0.000605
20060331	62.72	-0.000478	-0.00263
20060403	62.65	-0.001116	0.00084
20060404	61.17	-0.023623	0.005585
20060405	67.21	0.098741	0.004911
20060406	71.24	0.059961	-0.000812
20060407	69.79	-0.020354	-0.009971
20060410	68.67	-0.016048	0.000102
20060411	67.99	-0.009902	-0.008214
20060412	66.71	-0.018826	0.001734
20060413	66.469	-0.003613	0.001234
20060417	64.811	-0.024944	-0.001484
20060418	66.22	0.02174	0.017352
20060419	65.65	-0.008608	0.004278
20060420	67.63	0.03016	-0.000838
20060421	67.04	-0.008724	0.0002
20060424	65.75	-0.019242	-0.002944
20060425	66.17	0.006388	-0.004009
20060426	68.15	0.029923	0.00215
20060427	69.36	0.017755	0.001832
20060428	70.39	0.01485	0.001321
20060501	69.6	-0.011223	-0.003287
20060502	71.62	0.029023	0.006058
20060503	71.14	-0.006702	-0.003148
20060504	71.13	-0.000141	0.003973
20060505	71.89	0.010685	0.010549
20060508	71.89	0	-0.000119
20060509	71.03	-0.011963	0.000871
20060510	70.6	-0.006054	-0.001473
20060511	68.15	-0.034703	-0.013546
20060512	67.7	-0.006603	-0.012841
20060515	67.79	0.001329	-0.001099
20060516	64.98	-0.041452	-0.001041
20060517	65.26	0.004309	-0.017059
20060518	63.18	-0.031873	-0.007176
20060519	64.51	0.021051	0.004171
20060522	63.38	-0.017517	-0.006262
20060523	63.15	-0.003629	-0.003454
20060524	63.34	0.003009	-0.000252
20060525	64.33	0.01563	0.013925
20060526	63.549	-0.012141	0.006304
20060530	61.22	-0.036649	-0.015235
20060531	59.77	-0.023685	0.009334
20060601	62.17	0.040154	0.012592
20060602	61.66	-0.008203	0.002576
20060605	60	-0.026922	-0.018886
20060606	59.723	-0.004617	-0.00357
20060607	58.565	-0.01939	-0.006568
20060608	60.76	0.03748	-0.001106
20060609	59.24	-0.025016	-0.003273
20060612	57	-0.037812	-0.014857
20060613	58.33	0.023333	-0.013067
20060614	57.61	-0.012344	0.005103
20060615	59.38	0.030724	0.023845
20060616	57.56	-0.03065	-0.004448
20060619	57.2	-0.006254	-0.010177
20060620	57.47	0.00472	-0.000528
20060621	57.86	0.006786	0.011798
20060622	59.58	0.029727	-0.004868
20060623	58.83	-0.012588	0.000929
20060626	58.99	0.00272	0.005547
20060627	57.43	-0.026445	-0.009674
20060628	56.02	-0.024552	0.004943
20060629	58.97	0.05266	0.023608
20060630	57.27	-0.028828	0.001024
20060703	57.95	0.011874	0.007914
20060705	57.0015	-0.016368	-0.008494
20060706	55.77	-0.021605	0.002207
20060707	55.4	-0.006634	-0.007515
20060710	55	-0.00722	0.000432
20060711	55.65	0.011818	0.004157
20060712	52.96	-0.048338	-0.010938
20060713	52.25	-0.013406	-0.014156
20060714	50.67	-0.030239	-0.005293
20060717	52.37	0.03355	-0.003581
20060718	52.9	0.01012	0.001625
20060719	54.1	0.022684	0.019859
20060720	60.5	0.118299	-0.01101
20060721	60.72	0.003636	-0.008942
20060724	61.42	0.011528	0.017724
20060725	61.928	0.008271	0.007589
20060726	63.87	0.031359	0.00034
20060727	63.4	-0.007359	-0.005474
20060728	65.59	0.034543	0.013054
20060731	67.96	0.036134	-0.000508
20060801	67.18	-0.011477	-0.005262
